id,idmaopera,idcabeza,idarticulo,codigo,nombre,cantidad,univenta,unibulto,oricod,cantorig,idoriginal,sdocant,kilos,volumen,listaprecio,precosto,precostosiva,preunita,preunitasiva,prearti,preartisiva,interno,despor,tasaiva,switch,ivauni,alcohol,perceibruto,nofactura,espromocion,iddeposito,oferfecha,oferbonif,oferbonifcant,idfrio,pesable,escambio,stock,total,idcuerfac,desctociva,desctosiva,registro,idfuerzavta,codvalido,idcabeunifica,idprodpromo,idprodregalo,cada,entrega,internofin,idctavta,uniciva,unisiva,uniciva2,unisiva2,ivauni2,idenvase,idprodgenera,hojaactual,bondigitada,cantkilos,comprome,idope,idcuerpo
0,0,0,1100000181,"304","POSTRE STO. M&M P.120G.",5.00,1,20,"304",0.00,1100000181,0.00,0.120,0.000,1,17.831,14.736,22.205,18.351,22.205,18.351,0.000,0.000,21.000,"",19.270," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,111.03,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,111.030,91.760,111.030,91.760,19.270,1100000429,0,0,0,0.000,0,"00006","0000000055"
0,0,0,1100000021,"95","POSTRE SERENITO X 130 GRS.",5.00,1,20,"95",0.00,1100000021,0.00,0.125,0.000,1,12.734,10.524,15.862,13.109,15.862,13.109,0.000,0.000,21.000,"",13.760," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,79.31,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,79.310,65.550,79.310,65.550,13.760,1100000429,0,0,0,0.000,0,"00006","0000000056"
0,0,0,1100000410,"6012","YOGUR FIRME FORTIF. C/H X 190G",6.00,1,20,"6012",0.00,1100000410,0.00,0.190,0.000,1,9.557,7.898,11.893,9.829,11.893,9.829,0.000,0.000,21.000,"",12.380," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.360,58.980,71.360,58.980,12.380,1100000429,0,0,0,0.000,0,"00006","0000000057"
0,0,0,1100001401,"5315","FLAN DANETTE 190 GS.",4.00,1,24,"5315",0.00,1100001401,0.00,0.190,0.000,1,18.467,15.262,22.982,18.993,22.982,18.993,0.000,0.000,21.000,"",15.950," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,91.93,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,91.930,75.980,91.930,75.980,15.950,1100000429,0,0,0,0.000,0,"00006","0000000058"
0,0,0,1100000418,"4905","QUE CRE NO",1.00,1,1,"4905",0.00,1100000418,0.00,4.000,0.000,1,86.082,71.142,103.301,85.373,103.301,85.373,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00006","0000000059"
0,0,0,1100001344,"491","LECHE LS  ULTRA DESC FORT VIT SAC X 1L",20.00,1,16,"491",0.00,1100001344,0.00,1.000,0.000,1,14.601,12.067,17.814,14.722,17.814,14.722,0.000,0.000,21.000,"",61.830," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,356.28,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,356.280,294.450,356.280,294.450,61.830,1100000428,0,0,0,0.000,0,"00007","0000000060"
0,0,0,1100000439,"448","LECHE LS ENT.FORT.ACD SACH  1L",10.00,1,16,"448",0.00,1100000439,0.00,1.000,0.000,1,14.601,12.067,17.814,14.722,17.814,14.722,0.000,0.000,21.000,"",30.920," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,178.14,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,178.140,147.220,178.140,147.220,30.920,1100000428,0,0,0,0.000,0,"00007","0000000061"
0,0,0,1100001413,"11010","MANTECA TONADITA X 200GS",10.00,1,30,"11010",0.00,1100001413,0.00,0.200,0.000,1,20.121,16.629,24.049,19.875,24.049,19.875,0.000,0.000,21.000,"",41.740," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,240.49,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,240.490,198.750,240.490,198.750,41.740,0,0,0,0,0.000,0,"00007","0000000062"
0,0,0,1100001416,"11011","MANTECA TONADITA 100 GS",10.00,1,60,"11011",0.00,1100001416,0.00,0.100,0.000,1,10.240,8.463,12.240,10.116,12.240,10.116,0.000,0.000,21.000,"",21.240," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,122.40,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,122.400,101.160,122.400,101.160,21.240,0,0,0,0,0.000,0,"00007","0000000063"
0,0,0,1100000087,"4848","SALCH. VIENA PALADINI X 6",6.00,1,24,"4848",0.00,1100000087,0.00,0.204,0.000,1,17.719,14.644,21.742,17.969,21.742,17.969,0.000,0.000,21.000,"",22.640," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,130.45,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,130.450,107.810,130.450,107.810,22.640,0,0,0,0,0.000,0,"00007","0000000064"
0,0,0,1100000384,"618","QUESO FINLANDIA LIGHT P.X 200G",3.00,1,24,"618",0.00,1100000384,0.00,0.200,0.000,1,23.208,19.180,28.413,23.482,28.413,23.482,0.000,0.000,21.000,"",14.790," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,85.24,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,85.240,70.450,85.240,70.450,14.790,1100000429,0,0,0,0.000,0,"00007","0000000065"
0,0,0,1100000036,"102","SER C/COLCHON DE FRUTAS X 190G",5.00,1,20,"102",0.00,1100000036,0.00,0.190,0.000,1,15.930,13.165,19.813,16.374,19.813,16.374,0.000,0.000,21.000,"",17.190," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,99.07,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,99.070,81.880,99.070,81.880,17.190,1100000429,0,0,0,0.000,0,"00007","0000000066"
0,0,0,1100000038,"9104","SER FIRME  F  POTE 195GRS.",5.00,1,20,"9104",0.00,1100000038,0.00,0.195,0.000,1,9.557,7.898,11.896,9.831,11.896,9.831,0.000,0.000,21.000,"",10.320," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,59.48,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,59.480,49.160,59.480,49.160,10.320,1100000429,0,0,0,0.000,0,"00007","0000000067"
0,0,0,1100000064,"5333","YOGURISIMO GO F. BOTELLITA X185GR",5.00,1,35,"5333",0.00,1100000064,0.00,0.190,0.000,1,12.734,10.524,15.855,13.103,15.855,13.103,0.000,0.000,21.000,"",13.760," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,79.28,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,79.280,65.520,79.280,65.520,13.760,1100001517,0,0,0,0.000,0,"00007","0000000068"
0,0,0,1100001430,"6910","YOGURISIMO 3 EN 1 X 290GS",3.00,1,24,"6910",0.00,1100001430,0.00,0.290,0.000,1,19.103,15.788,23.784,19.656,23.784,19.656,0.000,0.000,21.000,"",12.380," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.35,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.350,58.970,71.350,58.970,12.380,1100000429,0,0,0,0.000,0,"00007","0000000069"
0,0,0,1100000444,"538","YOGUR SER 3  EN 1 PACK 2X290GS",3.00,1,24,"538",0.00,1100000444,0.00,0.290,0.000,1,20.391,16.852,25.387,20.981,25.387,20.981,0.000,0.000,21.000,"",13.220," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,76.16,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,76.160,62.940,76.160,62.940,13.220,1100000429,0,0,0,0.000,0,"00007","0000000070"
0,0,0,1100001238,"9158","FLAN SER TENTACION PACK 190GS",2.00,1,24,"9158",0.00,1100001238,0.00,0.210,0.000,1,18.467,15.262,22.988,18.998,22.988,18.998,0.000,0.000,21.000,"",7.980," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,45.98,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,45.980,38.000,45.980,38.000,7.980,1100000429,0,0,0,0.000,0,"00007","0000000071"
0,0,0,1100000422,"303","POSTRE SER PACK  220 GRS",2.00,1,24,"303",0.00,1100000422,0.00,0.210,0.000,1,21.025,17.376,26.137,21.601,26.137,21.601,0.000,0.000,21.000,"",9.070," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,52.27,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,52.270,43.200,52.270,43.200,9.070,1100000429,0,0,0,0.000,0,"00007","0000000072"
0,0,0,1100000362,"530","POSTRE DANETTE PACK X 190 GRS.",2.00,1,36,"530",0.00,1100000362,0.00,0.190,0.000,1,19.740,16.314,24.565,20.302,24.565,20.302,0.000,0.000,21.000,"",8.530," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,49.13,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,49.130,40.600,49.130,40.600,8.530,1100000429,0,0,0,0.000,0,"00007","0000000073"
0,0,0,1100000021,"95","POSTRE SERENITO X 130 GRS.",5.00,1,20,"95",0.00,1100000021,0.00,0.125,0.000,1,12.734,10.524,15.862,13.109,15.862,13.109,0.000,0.000,21.000,"",13.760," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,79.31,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,79.310,65.550,79.310,65.550,13.760,1100000429,0,0,0,0.000,0,"00007","0000000074"
0,0,0,1100000079,"198","CHOC.CINDOR T.BRICK X 250CM.",5.00,1,24,"198",0.00,1100000079,0.00,0.250,0.000,1,17.193,14.209,21.400,17.686,21.400,17.686,0.000,0.000,21.000,"",18.570," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,107.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,107.000,88.430,107.000,88.430,18.570,0,0,0,0,0.000,0,"00007","0000000075"
0,0,0,1100001375,"170","CREMA LS UAT POTE 200 CC",6.00,1,24,"170",0.00,1100001375,0.00,0.200,0.000,1,17.059,14.098,20.856,17.236,20.856,17.236,0.000,0.000,21.000,"",21.720," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,125.14,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,125.140,103.420,125.140,103.420,21.720,1100000429,0,0,0,0.000,0,"00007","0000000076"
0,0,0,1100000554,"6423","YOGURISIMO FORT ENT SACHET 1.300KS.",2.00,1,12,"6423",0.00,1100000554,0.00,1.300,0.000,1,24.838,20.527,30.923,25.556,30.923,25.556,0.000,0.000,21.000,"",10.730," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,61.85,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,61.850,51.120,61.850,51.120,10.730,1100000428,0,0,0,0.000,0,"00007","0000000077"
0,0,0,1100000577,"4810","FIAMBRE DE PALETA DE CERDO X 4.5KG",1.00,1,1,"4810",0.00,1100000577,0.00,4.500,0.000,1,80.503,66.531,96.453,79.713,96.453,79.713,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00007","0000000078"
0,0,0,1100000608,"160","QUESO LS CREMON D/CREM H. 3KGS",1.00,1,6,"160",0.00,1100000608,0.00,3.250,0.000,1,104.225,86.136,127.154,105.086,127.154,105.086,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00007","0000000079"
0,0,0,1100000260,"797","QUESO L.S. RALLADO BOLSA X150G",6.00,1,63,"797",0.00,1100000260,0.00,0.150,0.000,1,35.829,29.611,43.825,36.219,43.825,36.219,0.000,0.000,21.000,"",45.640," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,262.95,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,262.950,217.310,262.950,217.310,45.640,1100000429,0,0,0,0.000,0,"00007","0000000080"
0,0,0,1100000140,"328","RALLADO L.S. SACHET 40 GRS.",10.00,1,90,"328",0.00,1100000140,0.00,0.040,0.000,1,11.230,9.281,13.709,11.330,13.709,11.330,0.000,0.000,21.000,"",23.790," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,137.09,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,137.090,113.300,137.090,113.300,23.790,1100000429,0,0,0,0.000,0,"00007","0000000081"
0,0,0,1100000036,"102","SER C/COLCHON DE FRUTAS X 190G",9.00,1,20,"102",0.00,1100000036,0.00,0.190,0.000,1,15.930,13.165,19.813,16.374,19.813,16.374,0.000,0.000,21.000,"",30.950," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,178.32,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,178.320,147.370,178.320,147.370,30.950,1100000429,0,0,0,0.000,0,"00008","0000000082"
0,0,0,1100000038,"9104","SER FIRME  F  POTE 195GRS.",6.00,1,20,"9104",0.00,1100000038,0.00,0.195,0.000,1,9.557,7.898,11.896,9.831,11.896,9.831,0.000,0.000,21.000,"",12.390," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.38,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.380,58.990,71.380,58.990,12.390,1100000429,0,0,0,0.000,0,"00008","0000000083"
0,0,0,1100000422,"303","POSTRE SER PACK  220 GRS",3.00,1,24,"303",0.00,1100000422,0.00,0.210,0.000,1,21.025,17.376,26.137,21.601,26.137,21.601,0.000,0.000,21.000,"",13.610," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,78.41,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,78.410,64.800,78.410,64.800,13.610,1100000429,0,0,0,0.000,0,"00008","0000000084"
0,0,0,1100001492,"9993","YOGUR SER C/CEREAL 181 GRS",4.00,1,20,"9993",0.00,1100001492,0.00,0.181,0.000,1,14.007,11.576,17.437,14.411,17.437,14.411,0.000,0.000,21.000,"",12.110," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,69.75,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,69.750,57.640,69.750,57.640,12.110,1100000429,0,0,0,0.000,0,"00008","0000000085"
0,0,0,1100000554,"6423","YOGURISIMO FORT ENT SACHET 1.300KS.",12.00,1,12,"6423",0.00,1100000554,0.00,1.300,0.000,1,24.838,20.527,30.923,25.556,30.923,25.556,0.000,0.000,21.000,"",64.400," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,371.08,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,371.080,306.680,371.080,306.680,64.400,1100000428,0,0,0,0.000,0,"00008","0000000086"
0,0,0,1100000410,"6012","YOGUR FIRME FORTIF. C/H X 190G",6.00,1,20,"6012",0.00,1100000410,0.00,0.190,0.000,1,9.557,7.898,11.893,9.829,11.893,9.829,0.000,0.000,21.000,"",12.380," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.360,58.980,71.360,58.980,12.380,1100000429,0,0,0,0.000,0,"00008","0000000087"
0,0,0,1100001123,"6512","YOGURISIMO FIRME FORT 190GS",6.00,1,20,"6512",0.00,1100001123,0.00,0.190,0.000,1,9.557,7.898,11.893,9.829,11.893,9.829,0.000,0.000,21.000,"",12.380," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.360,58.980,71.360,58.980,12.380,1100000429,0,0,0,0.000,0,"00008","0000000088"
0,0,0,1100000362,"530","POSTRE DANETTE PACK X 190 GRS.",8.00,1,36,"530",0.00,1100000362,0.00,0.190,0.000,1,19.740,16.314,24.565,20.302,24.565,20.302,0.000,0.000,21.000,"",34.110," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,196.52,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,196.520,162.410,196.520,162.410,34.110,1100000429,0,0,0,0.000,0,"00008","0000000089"
0,0,0,1100000383,"94","DANONINO A/LAC PACK X 140G",6.00,1,36,"94",0.00,1100000383,0.00,0.140,0.000,1,14.007,11.576,17.434,14.408,17.434,14.408,0.000,0.000,21.000,"",18.150," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,104.60,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,104.600,86.450,104.600,86.450,18.150,1100000429,0,0,0,0.000,0,"00008","0000000090"
0,0,0,1100000608,"160","QUESO LS CREMON D/CREM H. 3KGS",4.00,1,6,"160",0.00,1100000608,0.00,3.250,0.000,1,104.225,86.136,127.154,105.086,127.154,105.086,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00008","0000000091"
0,0,0,1100000891,"5013","JAMON COCIDO NATURAL MINI",1.00,1,1,"5013",0.00,1100000891,0.00,4.000,0.000,1,138.267,114.270,171.778,141.965,171.778,141.965,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00008","0000000092"
0,0,0,1100001344,"491","LECHE LS  ULTRA DESC FORT VIT SAC X 1L",16.00,1,16,"491",0.00,1100001344,0.00,1.000,0.000,1,14.601,12.067,17.814,14.722,17.814,14.722,0.000,0.000,21.000,"",49.470," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,285.02,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,285.020,235.550,285.020,235.550,49.470,1100000428,0,0,0,0.000,0,"00008","0000000093"
0,0,0,1100001301,"9011","YOGURISIMO CRUNCH C/CONF 170GS",3.00,1,20,"9011",0.00,1100001301,0.00,0.170,0.000,1,14.654,12.111,18.244,15.078,18.244,15.078,0.000,0.000,21.000,"",9.500," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,54.73,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,54.730,45.230,54.730,45.230,9.500,1100000429,0,0,0,0.000,0,"00008","0000000094"
0,0,0,1100000515,"4911","QUESO MUZARELA NOAL",1.00,1,1,"4911",0.00,1100000515,0.00,2.700,0.000,1,118.072,97.580,141.686,117.096,141.686,117.096,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00008","0000000095"
0,0,0,1100001444,"1625","LECHE LS ULT DESC RED/LACT X 750CC",6.00,1,16,"1625",0.00,1100001444,0.00,0.750,0.000,1,16.622,13.737,20.362,16.828,20.362,16.828,0.000,0.000,21.000,"",21.200," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,122.17,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,122.170,100.970,122.170,100.970,21.200,1100000428,0,0,0,0.000,0,"00008","0000000096"
0,0,0,1100000029,"71","CASANCREM LIGHT X 330 GS",2.00,1,12,"71",0.00,1100000029,0.00,0.310,0.000,1,28.660,23.686,35.682,29.489,35.682,29.489,0.000,0.000,21.000,"",12.380," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.360,58.980,71.360,58.980,12.380,1100000429,0,0,0,0.000,0,"00009","0000000097"
0,0,0,1100000289,"65","CASAMCREM REGULAR X 330GS",2.00,1,12,"65",0.00,1100000289,0.00,0.310,0.000,1,28.660,23.686,35.682,29.489,35.682,29.489,0.000,0.000,21.000,"",12.380," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.360,58.980,71.360,58.980,12.380,1100000429,0,0,0,0.000,0,"00009","0000000098"
0,0,0,1100000439,"448","LECHE LS ENT.FORT.ACD SACH  1L",16.00,1,16,"448",0.00,1100000439,0.00,1.000,0.000,1,14.601,12.067,17.814,14.722,17.814,14.722,0.000,0.000,21.000,"",49.470," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,285.02,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,285.020,235.550,285.020,235.550,49.470,1100000428,0,0,0,0.000,0,"00009","0000000099"
0,0,0,1100001344,"491","LECHE LS  ULTRA DESC FORT VIT SAC X 1L",4.00,1,16,"491",0.00,1100001344,0.00,1.000,0.000,1,14.601,12.067,17.814,14.722,17.814,14.722,0.000,0.000,21.000,"",12.370," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.26,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.260,58.890,71.260,58.890,12.370,1100000428,0,0,0,0.000,0,"00009","0000000100"
0,0,0,1100001375,"170","CREMA LS UAT POTE 200 CC",8.00,1,24,"170",0.00,1100001375,0.00,0.200,0.000,1,17.059,14.098,20.856,17.236,20.856,17.236,0.000,0.000,21.000,"",28.960," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,166.85,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,166.850,137.890,166.850,137.890,28.960,1100000429,0,0,0,0.000,0,"00009","0000000101"
0,0,0,1100000554,"6423","YOGURISIMO FORT ENT SACHET 1.300KS.",6.00,1,12,"6423",0.00,1100000554,0.00,1.300,0.000,1,24.838,20.527,30.923,25.556,30.923,25.556,0.000,0.000,21.000,"",32.200," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,185.54,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,185.540,153.340,185.540,153.340,32.200,1100000428,0,0,0,0.000,0,"00009","0000000102"
0,0,0,1100001401,"5315","FLAN DANETTE 190 GS.",2.00,1,24,"5315",0.00,1100001401,0.00,0.190,0.000,1,18.467,15.262,22.982,18.993,22.982,18.993,0.000,0.000,21.000,"",7.980," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,45.96,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,45.960,37.980,45.960,37.980,7.980,1100000429,0,0,0,0.000,0,"00009","0000000103"
0,0,0,1100000362,"530","POSTRE DANETTE PACK X 190 GRS.",4.00,1,36,"530",0.00,1100000362,0.00,0.190,0.000,1,19.740,16.314,24.565,20.302,24.565,20.302,0.000,0.000,21.000,"",17.050," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,98.26,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,98.260,81.210,98.260,81.210,17.050,1100000429,0,0,0,0.000,0,"00009","0000000104"
0,0,0,1100001013,"932","FLAN SERENITO FORT. PACK 2 X 210GS",3.00,1,24,"932",0.00,1100001013,0.00,0.210,0.000,1,18.467,15.262,22.991,19.001,22.991,19.001,0.000,0.000,21.000,"",11.970," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,68.97,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,68.970,57.000,68.970,57.000,11.970,1100000429,0,0,0,0.000,0,"00009","0000000105"
0,0,0,1100000181,"304","POSTRE STO. M&M P.120G.",4.00,1,20,"304",0.00,1100000181,0.00,0.120,0.000,1,17.831,14.736,22.205,18.351,22.205,18.351,0.000,0.000,21.000,"",15.420," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,88.82,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,88.820,73.400,88.820,73.400,15.420,1100000429,0,0,0,0.000,0,"00009","0000000106"
0,0,0,1100000410,"6012","YOGUR FIRME FORTIF. C/H X 190G",6.00,1,20,"6012",0.00,1100000410,0.00,0.190,0.000,1,9.557,7.898,11.893,9.829,11.893,9.829,0.000,0.000,21.000,"",12.380," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.360,58.980,71.360,58.980,12.380,1100000429,0,0,0,0.000,0,"00009","0000000107"
0,0,0,1100001123,"6512","YOGURISIMO FIRME FORT 190GS",4.00,1,20,"6512",0.00,1100001123,0.00,0.190,0.000,1,9.557,7.898,11.893,9.829,11.893,9.829,0.000,0.000,21.000,"",8.260," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,47.57,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,47.570,39.310,47.570,39.310,8.260,1100000429,0,0,0,0.000,0,"00009","0000000108"
0,0,0,1100000026,"6130","YOGURISIMO C/CEREALES X 166GRS",4.00,1,20,"6130",0.00,1100000026,0.00,0.166,0.000,1,14.007,11.576,17.435,14.409,17.435,14.409,0.000,0.000,21.000,"",12.100," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,69.74,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,69.740,57.640,69.740,57.640,12.100,1100000429,0,0,0,0.000,0,"00009","0000000109"
